x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,electricity_consumption_kwh
-0.19708478,0.02930644,0.86686501,0.26587722,0.09506337,0.60542931,0.07209355,-0.05233509,0.14006219,0.54047730,-0.07591501,0.00374857,0.29792029,-0.22258165,-0.02886806,0.44398496,-0.16311270,-0.41779779,0.62063412,0.84732659,-0.46681757,-0.05298632,2.16307213,1.45966507,0.00290789,0.55681304,0.41758420,-0.12363580,0.33999062,-0.95535096,-0.57484718,1.93602356,-0.59277953,0.42062254,0.10142248,0.79658552,0.40328936,0.61835905,0.28730433,1.53137685,1.27370221,-0.76103662,-0.09434396,-0.28750774,0.63262469,-0.01633292,2.86010610,-0.70410489,-1.12067955,-1.61611411,0.42683107,-0.81019413,0.19674565,0.34643568,-0.88714769,2.71504477,1.51411753,-0.69174237,0.30476501,0.00335420,-8.99961694,-3.90897314,-6.72773317,-10.05067774,-5.62597354,-3.65287964,-9.55477214,-7.77338777,-0.48852302,-0.51578829,-2.04024692,-10.20840296,-1.31538322,-3.05072501,-6.29932966,-3.24741834,-5.39120206,-2.84291763,0.48604197,5.28892924,1.71329622,-9.64137809,-5.25940610,-0.17639054,0.82915196,-9.97800854,-5.55816140,-2.72524154,-14.87641796,2.65668630,15.31036181,-8.75749679,-6.46769386,-10.91795877,-7.04428327,-6.78144794,6.52200194,-9.44653110,-6.91229009,-4.82202902,1753.66006085
0.07648257,-0.12667476,0.58152153,0.20080535,-0.38821733,0.61447787,-0.33297205,-0.24371292,-0.21943301,-0.30658796,0.52945309,0.07096769,0.52870526,-0.53484137,-0.31719930,0.56855676,0.05594431,-0.10734138,0.33519883,0.08882681,0.79564286,0.08101242,1.12348586,-0.59589792,0.25889552,-0.77483088,-0.35138709,-0.41908474,-1.31787048,0.63845813,-0.79284814,-0.39758119,0.91541130,0.73185324,-0.53872322,0.54366728,-1.11772359,0.74479614,0.74923448,0.43811504,-1.86679119,-4.22373449,-1.36595837,-1.75119407,-2.17764248,-2.73509849,-2.22966459,-1.41421359,-2.51262013,-1.26612453,-0.20462086,-2.08726170,-0.56324078,-0.26145274,-0.82169762,-3.17245013,-0.45665143,-2.01314712,-3.89237099,0.13278382,-5.75236998,-2.86309833,-4.15077350,-0.02084612,-8.09619602,1.59103932,-0.46703099,-0.82848963,-6.16822213,-0.57332675,-5.91770157,-1.29511103,-0.43194653,-3.39173935,-0.44963148,5.19744875,-0.15486741,1.86460677,-8.69702667,-4.72484521,-2.06015593,-2.05060184,7.36073698,15.62511890,-2.34926064,16.84644723,-13.00291895,-3.01341405,8.89086635,-10.46799685,9.85843641,11.98146823,0.48490597,-5.72714153,10.69633004,-7.44096780,-9.43611122,0.75556955,-11.43321494,-16.94901449,1718.84876906
-0.07079287,-0.60534082,0.19751483,0.87857095,-0.20662848,0.03571543,-0.02758650,0.82620482,0.00094331,-0.44624129,-0.56605698,0.21092025,0.92556162,-0.55928761,0.30975860,-0.64703082,0.05330712,0.24405543,0.74762104,0.06597663,0.67243171,-1.64188851,-0.31489963,0.84228762,-0.34853773,0.60685916,1.25222283,0.43583326,-0.25168133,1.35900014,-0.32953538,0.91700238,-1.48698360,-0.14231927,-1.20766234,0.79065646,-0.15770679,-0.27721523,-0.26256010,0.76208420,0.87680613,1.54167174,-0.54614957,0.33474497,0.22678556,-2.54765127,2.61964461,2.23485108,0.17378776,0.27292338,1.69551868,1.83470226,2.84643271,0.00546505,1.20264180,1.94320517,-0.64353542,2.33055678,1.99508660,0.78251785,-2.59490028,1.83471296,-1.24164732,2.54866310,5.94006030,1.75100280,2.38580606,6.52297473,6.30835829,-3.49251350,-7.60521757,4.98422412,-2.04742360,-0.76735407,1.43403032,2.50799919,1.55668184,-2.83921365,-0.26714520,-0.10147089,-1.79442266,-5.42284365,3.42874349,-10.31535359,2.68852342,4.10334042,11.73437245,-9.72121150,-1.77987497,8.68776017,2.71835978,13.86340842,8.90121393,8.84399634,-6.32413883,-1.62159731,4.35279898,1.95563865,0.88125392,-7.20718501,2326.92948859
0.05535847,-0.25666170,-0.42582682,-0.57404204,0.12550103,-0.55991738,-0.10130211,-0.26463160,-0.52363350,0.11566029,0.40335734,0.52144129,-0.73917407,-0.93081532,-0.63006463,0.52906832,-0.24599114,-0.81456807,0.17414283,0.11415458,-0.78374200,0.49548515,1.27686980,0.44754059,1.51419271,1.27007569,0.25131753,-0.23392493,0.32137975,0.96122252,0.18329488,0.31169964,0.04005804,2.13689963,0.73305758,0.92075657,-0.79267373,0.58883754,1.20231934,1.04461815,2.40760971,0.82486641,0.12331411,0.40743160,1.99811674,-0.36765759,-0.07461662,0.85992058,-0.14983520,0.45351356,0.98783650,0.47268764,-2.94302851,0.74446175,-0.49188712,-2.54791071,3.02326239,-0.00666649,0.99856199,-0.06212981,-0.20896736,-2.79035115,-0.94009125,-1.32454123,3.32986006,-0.48298961,0.91675396,-5.76812615,-1.75130786,-0.29374329,3.39553755,-2.95509496,2.79343458,-6.04609634,-0.83461722,-0.86706869,4.92903211,0.36110342,-2.33857655,-1.61275624,9.16158780,-4.14609164,-10.79365181,12.60931414,-4.95348205,6.69860651,-11.44546680,1.08823820,-4.09365489,7.59498366,0.50459039,-3.83765869,11.35504111,1.54442381,16.38061230,4.52584811,7.11758318,29.42763670,4.15619301,14.42478806,2133.68669087
-0.04681023,-0.22167993,-0.51651426,-0.25874217,0.42642351,0.14862402,0.35742763,0.51543938,-0.14345889,-0.74414915,0.20977856,0.11950511,-0.02456634,0.56639901,0.19948858,-0.35547739,0.85977420,-0.20880347,-1.06784253,-1.05334765,0.96547181,0.67414013,1.65902425,-1.61230763,0.93236339,-0.08547454,1.13271889,-0.33047495,0.14608120,0.68214331,-0.15481700,0.96136563,1.23265655,1.10336027,0.97588304,0.41054636,0.26315823,-0.00468478,0.17163098,1.40347342,-4.50758812,-2.01743416,-3.74738752,-3.40301068,-3.20637148,0.35981260,-1.79974141,-4.22174875,-2.91359181,-1.57761103,-1.15179569,-1.58145248,-2.50470107,-4.34077283,-2.58680540,-2.22118595,-3.49693886,-3.11999024,-2.69205881,-2.35813995,-5.88303119,3.26130614,-2.89313856,-7.94845583,-6.81490988,-4.77593731,-0.71257490,-7.59761359,2.63691096,-3.69605082,-0.92514303,-11.87634028,0.51751307,-2.40379761,-4.85524904,-5.41810452,-7.43274598,-2.67110093,-0.23990698,-10.23606152,24.59259468,11.83577128,-4.47502266,-3.29013123,13.00835275,1.72116198,18.03007516,6.78931096,8.34033432,15.18391949,2.29349093,0.64098331,18.07478017,-0.32112408,10.93475886,-9.26624976,9.96660666,-3.85000019,-2.25248966,-1.65444756,1402.84617982
-0.40939522,-0.55972663,-0.46545199,0.31636822,-0.71013957,-0.44470065,0.16324306,-0.47439926,0.36207357,-0.08183985,0.97370197,-0.17802887,0.25297604,-0.54598072,0.58449040,0.16370703,0.74533272,0.07679568,-0.41075663,-1.03777231,-1.74066467,-1.02076501,-2.19846735,-1.99623062,-0.55966716,-1.70557346,-1.52135967,-1.88758822,-2.31677535,-0.98989444,-0.54861735,-1.54388756,-1.16894758,-2.13902586,-0.10979335,-1.34672285,-2.00179165,-1.05140772,-1.15171927,-2.14692528,-2.22400076,-0.14168907,-0.62383778,-1.31178972,0.11587239,0.07828950,0.20465741,-2.14096923,-0.91169599,-0.54602565,-1.66782327,-1.57613563,-0.67019358,-3.11235143,-0.88919843,-0.09196009,-0.37842499,-0.34971696,-0.56311075,2.42765077,8.81642981,3.65972727,3.60624778,8.30505271,7.76174109,9.42064422,0.65225171,8.77514832,-0.02086969,4.77327730,9.12827267,3.40737184,8.40713301,15.32290376,11.34914553,4.04042377,6.79065178,14.73713862,6.15113589,1.97531499,0.15591098,7.27167771,7.26783992,12.57783073,6.42085088,3.83748406,5.47825825,8.56992480,3.14432605,9.89694017,2.89528117,3.59964201,20.56803163,6.30877012,4.62704733,-4.65298463,-1.97686270,4.20040679,-0.55244410,3.45581965,1945.68088315
0.85745949,0.37514778,-0.54100550,0.25117468,-1.10864085,0.44998132,0.97516601,0.40848530,0.60908477,0.06397641,0.52864657,-0.48148963,0.35590447,-0.57009927,0.45628613,-0.11441201,-0.33705413,0.47700999,0.01534995,0.07746820,1.11556228,-0.57198678,-0.52664209,1.32242549,-1.20239367,-0.53351512,0.53625104,-1.13022545,0.93320890,-0.85250896,-0.39683726,0.35691758,-0.02533110,1.13981145,0.06415324,1.15894987,-0.21937632,-0.02441109,-0.06770046,-1.42457132,0.43899210,0.86502323,-0.11501231,-0.53510027,-0.77851646,0.33806279,-0.20911343,-0.94625857,1.18493415,0.63351001,-1.41799524,-2.04816598,-0.93898239,1.31968194,1.37019077,0.43108129,-0.76436890,-0.46864134,-0.52814549,-0.75078822,-0.68836890,6.30458576,4.08503899,2.19287828,1.14847766,-0.39579741,1.49734299,1.30304054,9.46729508,5.67584970,5.19317818,-2.19857973,-2.81929842,-4.07435451,14.09937349,2.32920703,14.18228791,3.51465081,5.17192298,4.80701880,7.37172877,-0.46622303,-2.88582274,20.03279526,1.35286920,3.84522074,18.21573887,6.78339211,4.09357374,-15.38886461,1.67653354,10.53352856,5.99017879,13.41842313,-4.77729437,11.32238318,18.79379742,11.71101840,3.60866710,14.54680622,1442.50995902
0.19798822,-0.19698443,0.30755728,-0.76020554,-0.03046080,-0.52565721,-0.39817700,-0.03435729,-0.06256945,-0.33524901,-0.46334733,-0.71791245,-0.08547935,-1.09324062,-0.56249859,-0.19286261,-0.28216849,-0.39930117,-0.44401477,-0.01252183,-0.03174741,0.85439655,1.81407148,0.89432205,0.81410699,-0.07915974,0.22789602,1.09692460,0.13104771,-0.46890807,-0.16060453,-0.16125251,0.68626769,-0.50645338,-1.01723079,-0.21805328,-0.36193972,-0.06049918,1.51754548,0.60643537,1.06512204,-0.86759434,1.22209506,1.28887231,1.79084700,0.22975126,1.40039583,1.87150786,3.78202194,1.07316373,1.84360637,1.44629549,1.31283303,0.53212484,0.51091379,2.17660011,0.27489112,1.39716174,0.72240570,-0.21085757,-1.27396107,-1.05200995,-0.79797535,-4.71369017,-1.60569769,2.63933336,-3.05282174,-4.15729814,-1.32634251,-3.56747795,-5.78509160,-1.36429522,1.16410573,-2.39310899,-0.74645286,-0.22634936,2.15550528,4.68390656,-0.14944859,-10.86618601,-8.61322841,5.07290279,-8.56054703,9.71677671,-6.06748970,-2.85607306,1.28316022,-10.98798403,-12.52911820,-17.77144838,-9.32652847,-3.47574759,-0.86372534,-3.15880654,1.83380100,-8.18833306,10.37427676,-3.48895399,-6.17877072,3.22065956,2084.66562286
0.21992805,-0.03291028,-0.60532216,0.38313547,-0.62357605,0.27535476,0.10360732,-0.24840500,0.50381933,-0.05337492,-0.46512089,0.05145474,-0.40167462,-0.05209902,0.25686683,-0.53558185,0.31911073,-0.24809058,0.20130842,0.04988808,1.15024650,-0.70342642,1.58961318,0.64899288,0.93030901,1.05877563,0.66123317,0.87043605,-0.05467533,0.50894681,-0.39696990,-1.35415327,0.99906100,1.43272342,1.41562948,-0.48884843,1.31004722,0.89304609,0.14531652,0.64466695,0.63885682,1.08124397,-0.39067736,1.57456694,-2.02625456,1.55740166,-1.74589817,0.83679311,-2.63939140,-0.75836552,-0.76300475,-0.65084256,2.50373311,-0.85619349,0.05723838,1.09939172,-3.17022275,0.89860744,-0.21044507,0.54338937,-0.06267046,-1.51498701,-1.60417029,-11.60598556,-5.82119802,-10.93370996,-4.89073767,-8.32016735,-0.51598508,-2.19668078,-3.64069355,-9.59180644,-0.89432774,-3.84433432,0.56353287,-10.87598223,-8.36123276,-0.40318724,-5.70728171,-6.51051162,-5.08582535,15.23806805,-6.50112967,-12.45259400,18.57133378,2.74338836,16.33970717,6.45836069,-2.40726948,3.80464387,5.34794373,-4.20328177,22.93414214,11.35649713,5.43796306,15.80069200,0.87051410,-6.80206318,-2.64555088,5.63369125,2046.51048839
-0.54138500,-0.02426326,-0.86880141,-0.35458075,-0.30695580,0.11479675,-0.44569473,-0.13345350,-0.66343963,-0.30350951,-0.02995506,-0.67341350,-0.88716319,-0.00258799,0.23297421,-0.15683078,-0.63202228,-1.22379792,-0.50497088,-0.79785748,2.65424982,0.60453707,-0.69984453,-0.14815314,0.84696393,1.54086158,0.50342370,0.19410063,1.19087668,1.41495445,0.45220013,1.20377691,0.94684000,1.56768152,2.02409161,2.35064827,0.52284482,1.76430125,0.27496087,1.50049642,-1.30701629,-0.86068391,-2.09730237,-2.51478684,-0.25877754,-0.26763535,-2.34555199,-2.39565511,-0.54867450,-1.95006036,-3.53353575,-2.18923878,-1.99071891,-3.37782570,-1.66638538,-4.02391544,-1.91169752,-2.18126120,-1.12197306,-0.16390696,-6.29448023,-6.65580076,-2.97717693,-3.07275839,-6.43114904,-4.13577249,-4.06111293,-4.14509578,-5.30921751,-5.91107059,-6.55332533,-3.12396046,-0.61014660,-1.55477586,-6.32449530,-1.34212027,-9.78232471,-7.51512527,-7.48331202,-9.36816985,-4.14605803,12.10046640,11.96405999,13.09647542,2.57474430,10.51873761,8.17734806,-14.22661942,5.75025888,2.55675361,-12.70336901,12.97311504,6.82041402,-1.08989998,6.76984860,6.77564286,20.85973522,-0.35178799,1.62979845,2.98618047,1895.39164632
0.47961121,0.51435990,0.95854517,0.59996807,0.81292750,-0.00932685,1.06992801,0.37173136,0.13285848,0.17252120,0.44617986,0.40141405,0.21778252,-0.01992965,-0.44530251,1.24407600,0.22942163,0.10029559,0.25704549,-0.60714082,0.71280725,-0.26742464,-1.13194596,-1.56548059,-0.36379983,-0.01281583,0.70601481,-0.44674266,0.16960367,-1.08926548,0.94444216,1.07825869,-2.18777640,0.36658599,-0.93215125,-1.36863512,-1.46212643,-0.61091603,0.08766213,-0.89005058,0.73421737,-1.16297421,0.55235117,0.40334166,-0.14489237,-0.42500314,-0.43901661,-0.45878484,0.36361942,-1.17955421,-0.70118088,0.36703635,-0.97852013,-0.51299770,0.10457708,0.53452085,0.90602239,-0.23468676,0.41649715,1.65593745,-9.23870321,-2.94640949,-3.96980460,-0.77482977,1.16039180,2.49011468,0.18699134,-3.20332052,-3.17770426,-2.35959286,-6.43700389,-2.51756444,-3.62073349,-0.11450325,-8.99448999,-6.75417401,-0.52335342,-4.09027126,-4.77253638,-4.04410041,-2.70088080,-6.47056765,1.63660793,11.01663884,-7.90515073,-14.41719003,-7.04479080,16.39043890,-3.71709166,-0.85254449,1.33141957,-0.29915436,-3.42289786,-2.33063727,-10.64504845,3.49579338,2.12653957,2.05934869,3.75980076,1.17814732,1313.80569502
0.41686853,0.58469639,-0.07740385,0.70814028,0.15338350,0.17639223,1.06697949,-0.06106020,0.24407685,0.06607708,0.71564934,1.01736618,0.92767669,0.90071615,0.56337646,-0.11379639,0.22561396,0.39941012,0.07195960,-0.09981061,1.77308216,0.19849637,1.49878141,-0.13548446,1.06360534,1.27815464,0.72862460,-1.04233296,-0.31665843,-0.04018211,1.05711156,-1.38301727,-0.66727260,0.04180765,-0.24378836,0.04538909,0.71710648,-1.82780726,1.70063145,-1.25885903,2.62928235,0.43489769,1.00103072,2.09424996,2.40222440,4.93903816,1.67263516,2.26217307,4.10443227,1.24140902,3.64325142,0.24676174,1.02020446,2.08041495,2.70135470,3.38237191,2.31661236,1.02751369,2.19223861,0.98805568,-2.09161949,-6.95506739,-4.85425069,-10.66804822,4.78309886,2.81978614,-2.97737581,-3.83822707,-3.19008846,3.69760672,-7.86222671,-2.40671887,-3.59333472,-3.95502644,-4.27892657,-1.27035705,-4.87604643,-9.31775172,-9.73378602,-6.67661481,7.13283068,-0.41342344,-0.16977297,2.69966731,-22.00037106,-7.25103993,-17.98463962,-2.48715057,12.25629502,-9.09780071,-0.51043276,3.35278141,13.45059400,-4.21621792,4.30966125,-4.37437291,10.61200178,-8.32469361,8.59241250,-9.86485234,2001.77643691
0.52322324,0.18834852,0.60482714,0.51642921,0.28789132,0.27511458,0.33441538,0.21860949,-0.59975674,0.68826926,0.59494292,-0.94714037,0.15919773,1.02083798,0.13344136,0.74813634,0.01820449,0.30095385,0.92696932,-0.05062849,0.94046491,1.13820090,0.04611112,-0.81262258,0.82833628,1.18688564,-0.11599362,1.19691261,0.10106859,0.74940152,1.02425327,-0.16132619,0.79017829,0.50684895,1.39365399,0.35390917,-1.16800193,1.30042269,0.33141214,2.03107572,-0.82708006,-0.04303762,-0.22520528,-1.66067406,-0.54355948,-2.50462590,-2.32320992,-1.35344842,-1.53083367,-0.91472763,-0.23642642,-0.90171746,-2.03852943,-2.03756525,-0.28723195,-1.82227195,-0.54926412,-0.19934371,-2.50827132,0.53787267,-0.19341385,-4.01716186,7.94173927,-2.56352678,-1.95649259,-0.81809656,-7.30494714,-4.42613456,2.18707335,-3.23976096,-6.45170479,3.85376084,-8.36011285,-1.48304546,0.10859573,1.92992383,-3.58111785,-2.54567330,-5.04438340,-1.33301843,-17.60073968,-15.74432428,-1.40799370,-12.23196258,-2.62106993,-6.99377338,12.98354419,-15.95938575,10.87121869,-23.46684971,-8.78089559,10.76271206,-10.87908478,-9.50290883,1.77125250,-15.03395493,-12.90289690,3.01869217,2.45260262,-2.46111356,1629.91683739
-0.18123898,-0.09244625,-0.25851644,0.33863326,0.64666013,-0.23730753,0.63654205,-0.22350092,0.99913539,0.36944563,0.84355923,0.23607262,0.79977685,0.44600086,-0.10487291,-0.05366596,0.58388478,0.81726758,0.07473897,-0.00934440,-0.19237131,1.17738685,-0.92732124,0.86931687,-0.27333876,1.30042513,0.85843998,0.63542573,-0.80994463,0.11821323,0.80360341,0.77478269,0.57412979,-0.43182318,0.36356071,1.43123423,-1.10664015,1.86297411,1.27294044,1.12018418,-3.79017550,-1.31324402,-1.79857099,0.06350152,-1.46459710,-2.52990243,-1.59475926,-3.87718986,-2.48251591,-3.09562404,-3.37980684,-1.00228070,-0.08734783,-4.01655223,-0.23744411,-0.44597914,-1.42206092,-1.97392070,-2.15741752,-3.41697635,4.20339239,2.36494030,-2.14446470,6.07117502,-1.29467447,-0.76418507,-3.68095459,-1.92864089,-4.32227932,-4.01391236,2.72461145,1.54267201,1.36078629,1.37036622,1.21475512,-6.03540938,-6.26274729,-1.22674707,4.29401780,-1.09025857,16.57201118,4.94118637,13.57475902,9.36352406,-8.00012158,5.92597535,0.11653362,12.57581922,22.18497957,7.05710369,2.87137152,1.96142238,3.85123256,5.34773776,16.94040999,10.88439389,-2.45928942,21.70266032,14.58306673,15.78521526,1558.61602731
0.06302065,-0.18473189,-0.82045476,0.22707417,-0.81951295,0.21819807,-0.12652104,0.93046054,0.95270208,-0.35369215,-0.00782661,0.48970263,0.34979984,0.09953318,0.11430232,-0.94403659,0.34339827,-0.11188405,-0.40134377,-0.36866049,-0.01868731,-0.08773206,-0.50550496,-0.17575789,1.54984078,-0.32808172,0.68281178,-0.45220745,-0.93603139,-0.58681123,-1.13981188,0.04393283,0.49933471,-0.29011730,-0.12168036,0.05390831,-0.06100366,-0.97213982,-0.39737708,-1.69900843,0.15041020,2.91538838,-1.26088967,1.48853736,-0.42464128,-0.81679066,3.02425017,0.58472480,2.28801215,-0.29434805,1.23468428,0.59389379,-0.96592791,-0.04633655,-0.14188914,-0.67668465,-2.69507267,1.58044286,-0.23539008,1.79571756,-0.26530152,5.69879072,3.48595302,0.47201169,-1.98389069,2.68947694,4.84326172,2.22706370,4.78481938,1.88030898,-4.14539518,-0.58061306,-0.83433348,1.57062795,1.57363124,-1.69110271,3.37331838,4.21366189,-2.68680767,5.24255682,-16.67062026,4.87701400,-21.68322819,-5.49878925,-17.60529204,-5.97800181,-6.39363086,-9.52495106,-13.18479839,-9.91863140,-14.95632349,-3.26785148,-10.27038854,-30.34776383,-9.47581237,-2.38964259,-10.72267887,-6.91764192,-9.96115728,-8.27019189,2327.70263686
-0.22848409,0.48178641,-0.57636188,0.10570824,-0.21485591,0.04747688,-0.71996757,0.25834524,0.68502490,0.13562370,0.74831277,0.15617786,0.45856217,-0.05435160,-0.67804459,-0.04203241,0.65305142,-0.41871241,-0.13520908,0.02554538,-0.89285614,-0.04222370,-1.58474562,1.30095366,-0.42322827,0.59065982,0.81051749,-0.00152199,-0.87697903,0.11443815,-0.62325479,0.21430813,0.33389369,0.15060577,0.12684027,1.43793004,-1.81659484,0.22442873,-0.55479975,-0.81314243,-4.44376939,-3.83467171,-4.81331996,-5.63969002,-3.76191398,-3.94547762,-5.97070459,-2.94801101,-4.90565060,-4.03756937,-3.32252684,-3.47372723,-1.20681631,-3.89792133,-6.85060488,-3.61701600,-3.46246177,-2.98550010,-5.10739385,-4.11634534,1.79234826,0.03097020,-0.02841361,-0.53080217,1.24958453,-4.64067378,3.16313750,-5.61430324,-2.85280813,-0.33850083,1.70743028,-1.83760459,-0.74306000,2.95987269,-5.84693751,-0.86018057,3.06048214,-2.22208430,5.43707540,-5.39616907,3.21181823,9.26260304,-1.01405988,-6.13805988,-11.52321326,6.82870877,8.18316291,-2.56129396,-15.70598271,3.97381338,-7.59461374,4.58037945,-11.57547774,-9.97770792,-7.34336261,-0.77476579,-5.16775772,6.26321232,-6.60537633,-4.77691391,2050.98436217
0.04673534,-0.01612580,-0.53517646,-0.37070027,-0.00175287,0.38633518,0.13904943,0.12851840,0.24098657,-0.72946325,0.59150516,-0.20453620,0.29054949,1.14793488,0.40348582,0.16756041,-0.53949316,0.16760209,-0.75115833,-0.25236030,-1.43725934,0.14740743,1.04389902,-1.57323593,1.57263007,-0.61604947,-0.21198323,0.11289131,0.12650469,0.95182511,0.35613362,-0.19198549,0.52583509,1.51181356,-0.41584514,-0.00687340,0.95021640,0.90193914,-0.73880186,-0.49747304,0.30249957,0.20148717,1.01744565,-3.42193769,-2.37379504,-1.19822528,-0.73583468,-2.17671423,-3.61700050,-2.44236917,-3.04083597,-3.07520842,-1.24536975,-1.54430723,-0.74611740,-1.40737647,-0.17109999,0.14682750,-1.00694184,-1.71277889,6.11960168,-1.06407716,0.52003236,7.30093149,-3.91437360,1.05960470,-5.82213938,3.14644957,-1.81927791,4.29058553,3.02841408,6.24916933,-0.91356515,-2.68250898,3.13241146,0.70133330,1.86551314,1.77597826,0.26994402,-2.92847585,-2.54699250,4.18160973,17.69134627,18.17665867,9.51378044,-14.85634678,15.48381188,7.13873811,-5.58546067,1.44723923,2.81216605,-1.25803002,4.52583923,11.27546263,-2.75209778,5.09373286,3.73593163,-10.24015315,6.15962362,10.18004103,2665.69415790
-0.02596146,0.03391022,0.78340114,-0.64767696,-0.16296290,-0.20973325,0.26295996,-0.01436127,-0.19004779,0.07406223,-0.54837122,0.23277503,-0.20096574,0.09975095,0.61381777,0.73792192,-0.27704030,0.19954409,1.12280208,-0.74461971,0.45631778,1.11856249,-0.20487311,-0.19209427,0.65669566,0.97024276,0.73198496,-0.47733182,0.16820595,0.22610271,-0.23381286,1.12791795,-0.66117890,0.47273185,2.29905925,-0.07852616,-0.31607525,1.27228332,1.06484650,0.29441249,-0.58943299,-1.06011972,-1.10267470,-2.08746794,-2.49518321,-2.34750134,-1.43497744,-0.45526599,-2.18213825,-0.94577674,0.38307307,-2.34211720,-0.34365008,-1.63371435,-2.64836667,-3.91792658,-2.93090735,0.37121697,-2.86952064,-2.60063350,8.83175565,5.25944543,13.18995772,11.16317541,5.63105035,10.30602622,4.02650800,4.65829274,9.66207116,0.74633541,3.81640444,7.14715169,-2.22851916,5.60922158,7.20232468,0.42827962,4.13158558,4.62684875,0.30368207,8.55942218,-1.13894609,-1.78437749,-7.66278484,9.16471124,6.28299421,-1.91744100,13.29331015,18.92382713,2.88944737,8.14374785,9.04655931,7.21378722,15.61158241,9.19747555,11.77539990,0.51907387,6.31763864,-0.11112614,15.42744157,4.66471775,2162.66530003
-0.68815344,-0.32005725,-0.36216437,-0.08136939,0.33647910,0.27373803,-0.21968099,-0.46581672,-0.95181386,-0.76852179,-0.44378323,0.28335906,-0.42319615,0.01199933,-1.15012679,-0.17583533,-0.26904034,-0.06604519,0.07631555,-0.66417783,-1.73578979,0.70725219,-0.71008071,-1.05787614,-0.69792088,-0.23585853,-0.09587205,-0.40874025,-0.68848969,-0.36127400,0.68591359,0.87445224,0.16990645,-0.04756543,-0.64300537,0.81409018,-0.53064106,-0.78412714,0.67776546,1.26448384,-0.52466722,0.25639266,1.38957181,0.00932138,-1.79620963,0.63022475,1.68829012,-0.36777058,0.24656177,0.17921514,-0.57921875,1.02209925,-0.20897159,0.62090898,-0.97469351,1.54803120,1.70497417,-0.79573453,0.45769865,-0.67722581,-5.06518668,-8.40245906,-6.22566022,-7.50559234,-2.51442899,-6.55731143,-5.41437189,-7.98017552,-5.55512669,-6.23043145,-3.15162333,-5.36002758,-3.11532298,-10.64632337,-5.17915952,-2.27581325,-5.76029245,-3.50144383,-7.42402094,-5.75774651,27.39071709,11.63250502,-25.76868302,10.22583536,10.68490754,11.21397618,-3.25958938,-17.86261230,7.06482454,28.85104135,0.99786280,2.05627726,-1.76203941,0.25260000,17.79775756,-4.05344213,-1.29295691,-2.91874017,3.84616526,-2.23680146,2237.39706314
-0.45163321,-0.58958146,0.45337657,0.41927603,0.58454711,0.03141129,-0.00704480,-0.32341798,-1.35472653,-0.31672217,-0.08357484,0.00062376,0.45694301,-0.37820504,0.34015512,-0.26099552,0.56723895,0.31018129,0.32965694,-0.09513474,1.11776127,-0.43321990,-0.63995969,0.72914480,0.05465370,1.09259311,0.28025296,1.95879205,1.12210473,0.46458641,0.28324964,-0.31110416,1.90077012,-0.32860818,-1.10854060,-0.76078149,0.11970783,-2.53735637,-0.05690295,-0.40306973,1.65460461,4.11938885,-0.08384935,1.49796651,-0.55403690,-0.37176906,0.37472551,0.46525297,1.76916778,1.72594873,1.98737870,1.39707303,0.45893596,0.86311544,2.70286134,4.44826526,1.68833552,0.46373973,1.59301791,1.08037424,-7.11107973,-4.39622592,-5.41115714,-2.11968565,-6.08711516,-12.78242669,-3.36317561,-3.77378821,-9.02672449,-2.15594657,-6.15669352,4.51009869,1.57649787,-2.41052572,-9.21214563,-6.83955476,-3.98580484,-5.85472463,-11.16469763,-5.28679725,-1.80277560,-9.24591026,-0.65691334,-5.25314756,-23.29946435,-12.39329148,2.77627440,-11.33934323,8.80116597,-2.72189853,8.92297454,8.72045890,-1.80796869,5.91451788,3.55169906,4.52553585,-13.46720443,0.62769278,-22.20216305,-0.41972332,2192.15953258
